dataset,source,source_file,title,category,category_label,slug,url,soc_code,major_group_code,major_group_label,minor_group_code,minor_group_label,num_jobs_2021,num_jobs_2022,num_jobs_2023,num_jobs_2024,trend_pct_2021_2024,trend_desc,employment_change_2021_2024,dominant_industry_code,dominant_industry,dominant_industry_jobs,dominant_industry_share,suppressed_cells_2021,suppressed_cells_2022,suppressed_cells_2023,suppressed_cells_2024,missing_cells_2024,median_pay_annual
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Construction and building trades supervisors,skilled-trades-occupations,Skilled trades occupations,construction-and-building-trades-supervisors,,5330,5,Skilled trades occupations,533,Construction and Building Trades Supervisors,48946,59661,47613,46081,-5.9,Declining,-2865,F,Construction,31710,0.6881,9,6,4,6,6,41024
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Upholsterers,skilled-trades-occupations,Skilled trades occupations,upholsterers,,5411,5,Skilled trades occupations,541,Textiles and Garments Trades,17672,16877,15002,10089,-42.9,Sharp decline,-7583,C,Manufacturing,6689,0.663,2,4,4,2,14,24140
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Footwear and leather working trades,skilled-trades-occupations,Skilled trades occupations,footwear-and-leather-working-trades,,5412,5,Skilled trades occupations,541,Textiles and Garments Trades,4907,4833,3746,3459,-29.5,Sharp decline,-1448,C,Manufacturing,3459,1.0,2,4,2,2,16,26661
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Tailors and dressmakers,skilled-trades-occupations,Skilled trades occupations,tailors-and-dressmakers,,5413,5,Skilled trades occupations,541,Textiles and Garments Trades,7616,10460,7893,8373,9.9,Growing,757,C,Manufacturing,2946,0.3518,4,3,1,3,12,22110
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,"Textiles, garments and related trades n.e.c.",skilled-trades-occupations,Skilled trades occupations,textiles-garments-and-related-trades-n-e-c,,5419,5,Skilled trades occupations,541,Textiles and Garments Trades,5693,7045,10219,7448,30.8,Rapid growth,1755,C,Manufacturing,3245,0.4357,1,2,0,1,15,24510
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Pre-press technicians,skilled-trades-occupations,Skilled trades occupations,pre-press-technicians,,5421,5,Skilled trades occupations,542,Printing Trades,0,576,2220,1487,,No comparable trend,,C,Manufacturing,1487,1.0,3,3,1,2,16,26224
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Printers,skilled-trades-occupations,Skilled trades occupations,printers,,5422,5,Skilled trades occupations,542,Printing Trades,17056,18739,13866,13318,-21.9,Sharp decline,-3738,C,Manufacturing,11098,0.8333,3,2,6,5,12,27611
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Print finishing and binding workers,skilled-trades-occupations,Skilled trades occupations,print-finishing-and-binding-workers,,5423,5,Skilled trades occupations,542,Printing Trades,12068,8237,3812,7530,-37.6,Sharp decline,-4538,C,Manufacturing,4990,0.6627,5,2,4,3,14,25087
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Butchers,skilled-trades-occupations,Skilled trades occupations,butchers,,5431,5,Skilled trades occupations,543,Food Preparation and Hospitality Trades,25232,22964,16691,16071,-36.3,Sharp decline,-9161,G,"Wholesale, retail, repair of vehicles",13982,0.87,2,2,2,2,15,26073
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Bakers and flour confectioners,skilled-trades-occupations,Skilled trades occupations,bakers-and-flour-confectioners,,5432,5,Skilled trades occupations,543,Food Preparation and Hospitality Trades,29158,28072,30529,27803,-4.6,Broadly flat,-1355,G,"Wholesale, retail, repair of vehicles",16683,0.6,1,3,3,1,15,22386
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Fishmongers and poultry dressers,skilled-trades-occupations,Skilled trades occupations,fishmongers-and-poultry-dressers,,5433,5,Skilled trades occupations,543,Food Preparation and Hospitality Trades,5941,7619,966,5836,-1.8,Broadly flat,-105,G,"Wholesale, retail, repair of vehicles",3703,0.6345,0,0,3,0,17,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Chefs,skilled-trades-occupations,Skilled trades occupations,chefs,,5434,5,Skilled trades occupations,543,Food Preparation and Hospitality Trades,197925,207813,209165,206516,4.3,Broadly flat,8591,I,Accommodation and food services,164715,0.7976,4,7,5,7,4,25593
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Cooks,skilled-trades-occupations,Skilled trades occupations,cooks,,5435,5,Skilled trades occupations,543,Food Preparation and Hospitality Trades,67504,62203,54800,40570,-39.9,Sharp decline,-26934,I,Accommodation and food services,19198,0.4732,7,4,3,3,12,16196
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Catering and bar managers,skilled-trades-occupations,Skilled trades occupations,catering-and-bar-managers,,5436,5,Skilled trades occupations,543,Food Preparation and Hospitality Trades,67271,64107,63760,88873,32.1,Rapid growth,21602,I,Accommodation and food services,67315,0.7574,5,2,5,3,10,25406
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,"Glass and ceramics makers, decorators and finishers",skilled-trades-occupations,Skilled trades occupations,glass-and-ceramics-makers-decorators-and-finishers,,5441,5,Skilled trades occupations,544,Other Skilled Trades,4551,7047,11691,9580,110.5,Rapid growth,5029,C,Manufacturing,5856,0.6113,3,2,4,1,15,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Furniture makers and other craft woodworkers,skilled-trades-occupations,Skilled trades occupations,furniture-makers-and-other-craft-woodworkers,,5442,5,Skilled trades occupations,544,Other Skilled Trades,30573,29585,29847,37514,22.7,Rapid growth,6941,C,Manufacturing,20068,0.5349,1,0,2,4,10,31266
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Florists,skilled-trades-occupations,Skilled trades occupations,florists,,5443,5,Skilled trades occupations,544,Other Skilled Trades,10581,11235,6187,6851,-35.3,Sharp decline,-3730,G,"Wholesale, retail, repair of vehicles",6851,1.0,5,2,2,1,17,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Other skilled trades n.e.c.,skilled-trades-occupations,Skilled trades occupations,other-skilled-trades-n-e-c,,5449,5,Skilled trades occupations,544,Other Skilled Trades,49942,50215,31271,32644,-34.6,Sharp decline,-17298,C,Manufacturing,17288,0.5296,6,5,5,4,9,30186
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Early education and childcare assistants,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",early-education-and-childcare-assistants,,6111,6,"Caring, leisure and other service occupations",611,Teaching and Childcare Support Occupations,137704,120272,122711,104031,-24.5,Sharp decline,-33673,P,Education,56241,0.5406,5,5,2,5,11,18594
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Teaching assistants,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",teaching-assistants,,6112,6,"Caring, leisure and other service occupations",611,Teaching and Childcare Support Occupations,302831,264803,260372,208262,-31.2,Sharp decline,-94569,P,Education,202930,0.9744,6,5,5,3,12,17338
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Educational support assistants,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",educational-support-assistants,,6113,6,"Caring, leisure and other service occupations",611,Teaching and Childcare Support Occupations,140552,158884,157694,207734,47.8,Rapid growth,67182,P,Education,193684,0.9324,2,7,4,3,10,16480
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Childminders,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",childminders,,6114,6,"Caring, leisure and other service occupations",611,Teaching and Childcare Support Occupations,56040,56953,40481,58201,3.9,Broadly flat,2161,Q,Health and social work,55344,0.9509,5,4,3,3,14,18993
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Nannies and au pairs,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",nannies-and-au-pairs,,6116,6,"Caring, leisure and other service occupations",611,Teaching and Childcare Support Occupations,17291,13869,12467,17448,0.9,Broadly flat,157,Q,Health and social work,17448,1.0,0,3,2,4,14,23403
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Playworkers,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",playworkers,,6117,6,"Caring, leisure and other service occupations",611,Teaching and Childcare Support Occupations,19081,16275,16171,17497,-8.3,Declining,-1584,P,Education,13990,0.7996,1,5,3,7,10,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Pest control officers,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",pest-control-officers,,6121,6,"Caring, leisure and other service occupations",612,Animal Care and Control Services,7951,5649,2639,3964,-50.1,Sharp decline,-3987,N,Admin and support services,3964,1.0,2,3,1,2,16,29673
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Animal care services occupations n.e.c.,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",animal-care-services-occupations-n-e-c,,6129,6,"Caring, leisure and other service occupations",612,Animal Care and Control Services,83488,103374,104171,89055,6.7,Growing,5567,S,Other service activities,46859,0.5262,3,2,2,7,6,21487
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Nursing auxiliaries and assistants,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",nursing-auxiliaries-and-assistants,,6131,6,"Caring, leisure and other service occupations",613,Caring Personal Services,250200,250016,284980,316561,26.5,Rapid growth,66361,Q,Health and social work,264818,0.8365,4,3,6,6,7,23543
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Ambulance staff (excluding paramedics),caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",ambulance-staff-excluding-paramedics,,6132,6,"Caring, leisure and other service occupations",613,Caring Personal Services,29939,26542,25347,26379,-11.9,Declining,-3560,Q,Health and social work,23407,0.8873,3,7,3,3,14,28724
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Dental nurses,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",dental-nurses,,6133,6,"Caring, leisure and other service occupations",613,Caring Personal Services,52846,50498,65245,46533,-11.9,Declining,-6313,Q,Health and social work,46533,1.0,3,5,0,3,15,20937
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Houseparents and residential wardens,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",houseparents-and-residential-wardens,,6134,6,"Caring, leisure and other service occupations",613,Caring Personal Services,21571,20602,20008,31312,45.2,Rapid growth,9741,Q,Health and social work,28947,0.9245,5,4,4,2,14,25264
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Care workers and home carers,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",care-workers-and-home-carers,,6135,6,"Caring, leisure and other service occupations",613,Caring Personal Services,875398,853052,771011,884042,1.0,Broadly flat,8644,Q,Health and social work,810048,0.9163,4,1,6,6,3,19797
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Senior care workers,caring-leisure-and-other-service-occupations,"Caring, leisure and other service occupations",senior-care-workers,,6136,6,"Caring, leisure and other service occupations",613,Caring Personal Services,70180,65928,92303,109251,55.7,Rapid growth,39071,Q,Health and social work,99521,0.9109,3,5,4,4,11,25063
